country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","24-08-2026 11:00:00",8.5637,76.8865,SO2,4,5,4
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","24-08-2026 11:00:00",10.5324,76.2159,PM10,47,58,53
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","24-08-2026 11:00:00",10.5324,76.2159,NH3,0,0,0
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","24-08-2026 11:00:00",23.210494,77.425409,SO2,3,7,5
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","24-08-2026 11:00:00",23.264759,77.381568,PM10,19,101,61
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","24-08-2026 11:00:00",23.264759,77.381568,NH3,3,4,4
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","24-08-2026 11:00:00",23.81748678,79.446246,PM10,11,47,23
India,"Jammu and Kashmir",Srinagar,"Khunmoh, Srinagar - JKPCC","24-08-2026 11:00:00",34.06313,74.96017,NO2,6,33,15
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","24-08-2026 11:00:00",23.80569,86.44268,SO2,NA,NA,NA
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","24-08-2026 11:00:00",23.707909,86.41467,CO,39,40,40
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","24-08-2026 11:00:00",12.7816279,77.6299145,NO2,17,19,18
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","24-08-2026 11:00:00",12.9756843,77.5660749,SO2,12,13,12
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","24-08-2026 11:00:00",12.920984,77.584908,CO,5,18,10
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","24-08-2026 11:00:00",12.920984,77.584908,OZONE,19,52,38
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","24-08-2026 11:00:00",12.938539,77.5901,PM10,33,60,44
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","24-08-2026 11:00:00",12.938539,77.5901,NO2,11,37,20
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","24-08-2026 11:00:00",13.0270199,77.494094,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","24-08-2026 11:00:00",13.0270199,77.494094,OZONE,NA,NA,NA
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","24-08-2026 11:00:00",23.1633321,75.800225,PM2.5,14,89,56
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","24-08-2026 11:00:00",23.1633321,75.800225,NO2,6,19,11
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","24-08-2026 11:00:00",19.10122,74.73339,PM2.5,NA,NA,NA
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","24-08-2026 11:00:00",19.10122,74.73339,PM10,NA,NA,NA
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","24-08-2026 11:00:00",19.10122,74.73339,SO2,NA,NA,NA
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","24-08-2026 11:00:00",20.719516,77.000253,PM2.5,23,44,31
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","24-08-2026 11:00:00",19.215784,73.199781,NO2,15,49,29
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","24-08-2026 11:00:00",19.215784,73.199781,NH3,2,4,3
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","24-08-2026 11:00:00",19.863756,75.321188,PM2.5,29,47,40
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","24-08-2026 11:00:00",19.863756,75.321188,SO2,4,5,5
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","24-08-2026 11:00:00",19.8389439,75.244448,NH3,7,8,7
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","24-08-2026 11:00:00",26.203442,78.193251,PM10,25,48,35
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","24-08-2026 11:00:00",26.259242,78.216432,PM2.5,5,37,20
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","24-08-2026 11:00:00",22.678,75.8559,SO2,38,39,38
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","24-08-2026 11:00:00",22.7524,75.8872,NH3,NA,NA,NA
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","24-08-2026 11:00:00",22.7084,75.8815,OZONE,5,6,6
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","24-08-2026 11:00:00",23.168606,79.932247,SO2,9,12,10
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","24-08-2026 11:00:00",23.142888,79.916147,PM10,33,74,54
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","24-08-2026 11:00:00",23.142888,79.916147,NO2,68,77,73
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","24-08-2026 11:00:00",13.0246342,77.5080115,OZONE,23,24,23
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","24-08-2026 11:00:00",13.029152,77.585901,PM10,11,47,20
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","24-08-2026 11:00:00",13.029152,77.585901,OZONE,1,7,3
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","24-08-2026 11:00:00",12.917348,77.622813,NH3,2,2,2
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","24-08-2026 11:00:00",12.917348,77.622813,OZONE,11,15,13
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","24-08-2026 11:00:00",12.951913,77.539784,PM2.5,8,25,15
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","24-08-2026 11:00:00",13.328028,75.797056,PM2.5,28,41,39
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB","24-08-2026 11:00:00",15.411456,75.638133,CO,29,82,60
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","24-08-2026 11:00:00",19.10078,72.87462,SO2,7,8,7
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","24-08-2026 11:00:00",19.10078,72.87462,OZONE,NA,NA,NA
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","24-08-2026 11:00:00",21.14472,79.107595,NH3,1,5,3
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","24-08-2026 11:00:00",21.143383,79.048912,PM2.5,21,54,36
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","24-08-2026 11:00:00",21.143383,79.048912,NH3,1,1,1
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","24-08-2026 11:00:00",21.143383,79.048912,SO2,0,3,2
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","24-08-2026 11:00:00",21.121801,79.04952,PM2.5,25,48,34
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","24-08-2026 11:00:00",21.121801,79.04952,PM10,30,49,42
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","24-08-2026 11:00:00",21.121801,79.04952,CO,9,21,13
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","24-08-2026 11:00:00",21.121801,79.04952,OZONE,6,13,9
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","24-08-2026 11:00:00",19.173852,77.296291,OZONE,8,31,16
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","24-08-2026 11:00:00",19.9591346,73.7788008,SO2,3,9,6
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","24-08-2026 11:00:00",19.9591346,73.7788008,OZONE,8,12,9
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","24-08-2026 11:00:00",20.021503,73.813844,NH3,NA,NA,NA
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","24-08-2026 11:00:00",20.021503,73.813844,OZONE,9,16,12
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","24-08-2026 11:00:00",19.95022,73.73148,CO,18,27,21
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","24-08-2026 11:00:00",19.090337,73.014232,PM10,38,59,49
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","24-08-2026 11:00:00",18.45445,73.854155,SO2,NA,NA,NA
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","24-08-2026 11:00:00",18.501793,73.927532,PM2.5,18,79,43
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","24-08-2026 11:00:00",18.501793,73.927532,NH3,NA,NA,NA
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","24-08-2026 11:00:00",18.501793,73.927532,SO2,NA,NA,NA
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","24-08-2026 11:00:00",18.501793,73.927532,CO,17,101,41
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","24-08-2026 11:00:00",18.530085,73.849598,NH3,NA,NA,NA
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","24-08-2026 11:00:00",18.530085,73.849598,OZONE,4,9,7
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","24-08-2026 11:00:00",18.57304,73.927715,PM2.5,21,49,35
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","24-08-2026 11:00:00",18.57304,73.927715,NH3,NA,NA,NA
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","24-08-2026 11:00:00",18.57304,73.927715,CO,2,2,2
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","24-08-2026 11:00:00",18.459883,73.852193,PM10,23,63,42
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","24-08-2026 11:00:00",18.459883,73.852193,NH3,NA,NA,NA
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","24-08-2026 11:00:00",18.536457,73.805454,NH3,NA,NA,NA
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","24-08-2026 11:00:00",16.5038,74.3623,PM2.5,15,37,24
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","24-08-2026 11:00:00",16.5038,74.3623,PM10,22,35,27
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","24-08-2026 11:00:00",19.090337,73.014232,OZONE,1,3,2
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","24-08-2026 11:00:00",19.063,73.1209,NH3,5,9,7
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","24-08-2026 11:00:00",19.063,73.1209,SO2,0,5,2
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","24-08-2026 11:00:00",19.063,73.1209,OZONE,10,10,10
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","24-08-2026 11:00:00",19.0575752,73.0151367,NO2,3,7,4
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","24-08-2026 11:00:00",19.02579,73.10297,CO,13,19,15
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","24-08-2026 11:00:00",19.1135051,73.008978,CO,70,71,70
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","24-08-2026 11:00:00",19.1135051,73.008978,OZONE,7,10,9
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","24-08-2026 11:00:00",19.008751,73.01662,PM2.5,18,37,27
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","24-08-2026 11:00:00",19.008751,73.01662,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","24-08-2026 11:00:00",19.175,72.9419,OZONE,NA,NA,NA
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","24-08-2026 11:00:00",19.0364585,72.8954371,PM2.5,11,23,16
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","24-08-2026 11:00:00",19.0364585,72.8954371,NO2,4,17,10
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","24-08-2026 11:00:00",19.215859,72.831718,NO2,16,37,27
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","24-08-2026 11:00:00",19.000084,72.85673,OZONE,8,8,8
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","24-08-2026 11:00:00",19.1653323,72.922099,OZONE,7,8,8
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","24-08-2026 11:00:00",19.19709,72.82204,OZONE,4,9,7
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","24-08-2026 11:00:00",19.23241,72.86895,NH3,2,3,3
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","24-08-2026 11:00:00",19.23241,72.86895,OZONE,13,17,14
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","24-08-2026 11:00:00",18.96702,72.84214,PM2.5,14,40,24
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","24-08-2026 11:00:00",19.11074,72.86084,PM10,26,49,35
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","24-08-2026 11:00:00",19.053536,72.84643,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","24-08-2026 11:00:00",19.0863,72.8888,NO2,9,9,9
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","24-08-2026 11:00:00",19.083694,72.920967,CO,19,30,24
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","24-08-2026 11:00:00",19.04946,72.923,PM10,53,53,53
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","24-08-2026 11:00:00",19.04946,72.923,NO2,8,8,8
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","24-08-2026 11:00:00",19.04946,72.923,CO,12,12,12
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","24-08-2026 11:00:00",18.63673,73.82487,NH3,2,2,2
India,Maharashtra,Pimpri-Chinchwad,"Bhosari, Pune - IITM","24-08-2026 11:00:00",18.640051,73.848956,NH3,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pune - IITM","24-08-2026 11:00:00",18.664282,73.763966,CO,14,43,33
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pune - IITM","24-08-2026 11:00:00",18.664282,73.763966,OZONE,6,17,9
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","24-08-2026 11:00:00",18.59051,73.77946,CO,10,39,22
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","24-08-2026 11:00:00",18.614767,73.799516,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","24-08-2026 11:00:00",19.000083,72.813993,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","24-08-2026 11:00:00",19.000083,72.813993,OZONE,15,25,23
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","24-08-2026 11:00:00",19.065931,72.862131,PM2.5,17,81,42
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","24-08-2026 11:00:00",19.065931,72.862131,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","24-08-2026 11:00:00",19.065931,72.862131,CO,14,22,19
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","24-08-2026 11:00:00",19.1878657,72.8304069,PM2.5,14,16,14
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","24-08-2026 11:00:00",19.1878657,72.8304069,SO2,4,4,4
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","24-08-2026 11:00:00",17.6336264,75.9132495,NO2,3,17,7
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","24-08-2026 11:00:00",17.6336264,75.9132495,CO,5,19,10
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","24-08-2026 11:00:00",17.65439,75.90649,PM10,26,48,35
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","24-08-2026 11:00:00",19.222279,72.957979,NH3,1,4,2
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","24-08-2026 11:00:00",19.222279,72.957979,CO,6,22,14
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","24-08-2026 11:00:00",16.5038,74.3623,SO2,2,7,5
India,Maharashtra,Satara,"Koyana Nagar, Satara - MPCB","24-08-2026 11:00:00",17.696651,74.003387,NO2,1,13,6
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","24-08-2026 11:00:00",17.6336264,75.9132495,PM2.5,10,32,19
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","24-08-2026 11:00:00",28.108988,75.386577,PM10,52,132,70
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","24-08-2026 11:00:00",28.108988,75.386577,OZONE,24,44,32
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","24-08-2026 11:00:00",26.29581,73.082283,PM10,89,168,108
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","24-08-2026 11:00:00",26.29581,73.082283,SO2,6,9,7
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","24-08-2026 11:00:00",26.215415,73.070156,SO2,4,7,5
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","24-08-2026 11:00:00",26.253384,72.976571,CO,9,13,11
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","24-08-2026 11:00:00",26.506177,77.025989,NH3,6,14,9
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","24-08-2026 11:00:00",26.506177,77.025989,CO,3,16,8
India,Rajasthan,Khairthal,"New Anaj Mandi, Khairthal - RSPCB","24-08-2026 11:00:00",27.8015617,76.6365217,PM2.5,59,291,124
India,Rajasthan,Khairthal,"New Anaj Mandi, Khairthal - RSPCB","24-08-2026 11:00:00",27.8015617,76.6365217,PM10,100,149,125
India,Rajasthan,Khairthal,"New Anaj Mandi, Khairthal - RSPCB","24-08-2026 11:00:00",27.8015617,76.6365217,CO,72,85,76
India,Rajasthan,Khairthal,"New Anaj Mandi, Khairthal - RSPCB","24-08-2026 11:00:00",27.8015617,76.6365217,OZONE,23,49,34
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","24-08-2026 11:00:00",25.196024,75.855668,NH3,5,7,6
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","24-08-2026 11:00:00",25.16409,75.858137,NO2,9,53,21
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","24-08-2026 11:00:00",25.5803419,91.8942571,OZONE,56,67,62
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","24-08-2026 11:00:00",25.5586,91.8985,NH3,0,0,0
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","24-08-2026 11:00:00",23.7176342,92.7192841,PM10,4,30,10
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","24-08-2026 11:00:00",23.7176342,92.7192841,NO2,1,1,1
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","24-08-2026 11:00:00",23.7176342,92.7192841,NH3,0,0,0
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","24-08-2026 11:00:00",23.7176342,92.7192841,SO2,14,16,14
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","24-08-2026 11:00:00",25.6635413,94.0989878,SO2,49,73,62
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","24-08-2026 11:00:00",20.832874,85.104082,PM10,6,103,47
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","24-08-2026 11:00:00",21.51161,86.89088,PM2.5,NA,NA,NA
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","24-08-2026 11:00:00",21.51161,86.89088,PM10,6,50,23
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","24-08-2026 11:00:00",21.51161,86.89088,CO,41,48,45
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","24-08-2026 11:00:00",22.1166054,85.3945546,NO2,1,5,2
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","24-08-2026 11:00:00",22.1166054,85.3945546,CO,9,18,13
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","24-08-2026 11:00:00",22.1166054,85.3945546,OZONE,20,25,23
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","24-08-2026 11:00:00",22.18972222,84.86277778,CO,29,30,30
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","24-08-2026 11:00:00",20.9360711,85.1707021,PM10,NA,NA,NA
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","24-08-2026 11:00:00",21.869985,85.167016,CO,32,40,36
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","24-08-2026 11:00:00",11.9309,79.8027,PM2.5,9,42,17
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","24-08-2026 11:00:00",31.62,74.876512,CO,24,28,25
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","24-08-2026 11:00:00",30.233011,74.907758,NH3,NA,NA,NA
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","24-08-2026 11:00:00",31.321907,75.578914,PM10,61,125,76
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","24-08-2026 11:00:00",31.321907,75.578914,CO,64,101,85
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","24-08-2026 11:00:00",30.9028,75.8086,NO2,10,41,30
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","24-08-2026 11:00:00",30.9028,75.8086,SO2,12,16,14
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","24-08-2026 11:00:00",30.649961,76.331442,PM10,NA,NA,NA
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","24-08-2026 11:00:00",24.892047,74.623527,PM2.5,50,78,59
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","24-08-2026 11:00:00",24.892047,74.623527,CO,7,10,8
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","24-08-2026 11:00:00",24.892047,74.623527,OZONE,13,47,27
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","24-08-2026 11:00:00",28.296139,74.961696,PM2.5,4,32,18
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","24-08-2026 11:00:00",28.296139,74.961696,PM10,64,91,77
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","24-08-2026 11:00:00",26.895552,76.334753,NO2,3,25,12
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","24-08-2026 11:00:00",26.895552,76.334753,OZONE,8,22,19
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","24-08-2026 11:00:00",26.699557,77.898881,NH3,5,14,7
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","24-08-2026 11:00:00",26.699557,77.898881,CO,20,27,23
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","24-08-2026 11:00:00",26.699557,77.898881,OZONE,19,25,23
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","24-08-2026 11:00:00",29.61075,74.283608,SO2,3,4,4
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","24-08-2026 11:00:00",26.843698,75.766894,CO,11,26,17
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","24-08-2026 11:00:00",26.960669,75.771817,PM2.5,33,57,43
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","24-08-2026 11:00:00",26.960669,75.771817,OZONE,5,12,8
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","24-08-2026 11:00:00",26.9164092,75.7994901,OZONE,30,34,32
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","24-08-2026 11:00:00",26.786682,75.827928,PM2.5,57,130,77
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","24-08-2026 11:00:00",26.786682,75.827928,OZONE,41,50,46
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","24-08-2026 11:00:00",26.9502929,75.730943,SO2,3,22,15
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","24-08-2026 11:00:00",26.902909,75.836858,CO,18,43,32
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","24-08-2026 11:00:00",26.902909,75.836858,OZONE,21,26,23
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","24-08-2026 11:00:00",26.912329,70.909168,NH3,8,16,11
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","24-08-2026 11:00:00",25.344694,72.626208,OZONE,20,29,24
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","24-08-2026 11:00:00",24.588397,76.172782,NO2,25,45,31
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","24-08-2026 11:00:00",24.588397,76.172782,SO2,4,8,6
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","24-08-2026 11:00:00",30.649961,76.331442,CO,40,56,47
India,Punjab,Patiala,"Model Town, Patiala - PPCB","24-08-2026 11:00:00",30.349388,76.366642,PM2.5,22,41,29
India,Punjab,Patiala,"Model Town, Patiala - PPCB","24-08-2026 11:00:00",30.349388,76.366642,PM10,40,78,58
India,Punjab,Patiala,"Model Town, Patiala - PPCB","24-08-2026 11:00:00",30.349388,76.366642,SO2,8,27,17
India,Punjab,Patiala,"Model Town, Patiala - PPCB","24-08-2026 11:00:00",30.349388,76.366642,CO,30,49,39
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","24-08-2026 11:00:00",31.0325454,76.5623046,OZONE,NA,NA,NA
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","24-08-2026 11:00:00",26.470859,74.646594,OZONE,59,110,77
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","24-08-2026 11:00:00",27.554793,76.611536,OZONE,22,44,29
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","24-08-2026 11:00:00",23.55519,74.44001,NO2,25,39,29
